index,label,text,term,opinion,start,end,text_left,text_right
82077,1,说实话收到货有点失望，图片明明是有椅子，但是却说是装饰品，从淘宝买了这么多东西，从来没有遇到这样的事情，不知道图片在上面有什么意义，只用文字卖东西好了，配图片为了什么。懒得退了，安装的时候其中一条桌腿很脏，另一条却很新，不知道为什么,另一条,很新,103,106,说实话收到货有点失望，图片明明是有椅子，但是却说是装饰品，从淘宝买了这么多东西，从来没有遇到这样的事情，不知道图片在上面有什么意义，只用文字卖东西好了，配图片为了什么。懒得退了，安装的时候其中一条桌腿很脏，,却很新，不知道为什么
82086,1,图片上看起来不错。高端大气有格调！收到货之后我都想骂人了！和图片对比差的不是一星半点，做工实在是粗糙！线头就好几处！这也就算了！皮革也是粗糙。而且还皱巴巴的。果断差评！,图片上,看起来不错,0,3,,看起来不错。高端大气有格调！收到货之后我都想骂人了！和图片对比差的不是一星半点，做工实在是粗糙！线头就好几处！这也就算了！皮革也是粗糙。而且还皱巴巴的。果断差评！
82087,1,图片上看起来不错。高端大气有格调！收到货之后我都想骂人了！和图片对比差的不是一星半点，做工实在是粗糙！线头就好几处！这也就算了！皮革也是粗糙。而且还皱巴巴的。果断差评！,格调,有,14,16,图片上看起来不错。高端大气有,！收到货之后我都想骂人了！和图片对比差的不是一星半点，做工实在是粗糙！线头就好几处！这也就算了！皮革也是粗糙。而且还皱巴巴的。果断差评！
82227,1,买的大弹跳，上面有个店家大大的标志，由于位置很明显，标志设计的也不怎么好看，看上去不太美观，店家在商品页面也没有图文说明，正面有这么明显的标志，本来想退货，卖家觉得这不是他们的问题，不承担运费，就不退留着了！说实话，弹跳看着不光不美观，材质做工也一般，下水管看着质量还可以，不太好的购物体验！,质量,还可以,131,133,买的大弹跳，上面有个店家大大的标志，由于位置很明显，标志设计的也不怎么好看，看上去不太美观，店家在商品页面也没有图文说明，正面有这么明显的标志，本来想退货，卖家觉得这不是他们的问题，不承担运费，就不退留着了！说实话，弹跳看着不光不美观，材质做工也一般，下水管看着,还可以，不太好的购物体验！
82265,1,一分价格一分货！卖家服务热情，很好，可是东西一般，我家收到的方的，装的时候看到的小磨损，卖家解决了。     可是完成以后，细心一看，家人都说看着跟旧的一样，没光泽，周边很多磨损，懒得再找卖家了，要不是退货物流费太贵，真的就退了。 总之大家期望别太高！应该是板材不太好，漆也很一般,卖家服务,热情,8,12,一分价格一分货！,热情，很好，可是东西一般，我家收到的方的，装的时候看到的小磨损，卖家解决了。     可是完成以后，细心一看，家人都说看着跟旧的一样，没光泽，周边很多磨损，懒得再找卖家了，要不是退货物流费太贵，真的就退了。 总之大家期望别太高！应该是板材不太好，漆也很一般
82266,1,一分价格一分货！卖家服务热情，很好，可是东西一般，我家收到的方的，装的时候看到的小磨损，卖家解决了。     可是完成以后，细心一看，家人都说看着跟旧的一样，没光泽，周边很多磨损，懒得再找卖家了，要不是退货物流费太贵，真的就退了。 总之大家期望别太高！应该是板材不太好，漆也很一般,小磨损,卖家解决了,40,43,一分价格一分货！卖家服务热情，很好，可是东西一般，我家收到的方的，装的时候看到的,，卖家解决了。     可是完成以后，细心一看，家人都说看着跟旧的一样，没光泽，周边很多磨损，懒得再找卖家了，要不是退货物流费太贵，真的就退了。 总之大家期望别太高！应该是板材不太好，漆也很一般
82312,1,购买的是4cm的，超薄很不实用。两头厚度有4cm，但中间凹陷太厉害。,两头厚度,有4cm,16,20,购买的是4cm的，超薄很不实用。,有4cm，但中间凹陷太厉害。
82403,1,非常满意，服务态度很好，下次还会来,服务态度,很好,5,9,非常满意，,很好，下次还会来
82405,1,收到桌子角都坏了，客服沟通说难免吧，买的时候客服热情，出了问题有时候半天回复信息，爱理不理的样子，这样的结果感动意外，不过价格不贵下次可以考虑,客服,热情,22,24,收到桌子角都坏了，客服沟通说难免吧，买的时候,热情，出了问题有时候半天回复信息，爱理不理的样子，这样的结果感动意外，不过价格不贵下次可以考虑
82407,1,收到桌子角都坏了，客服沟通说难免吧，买的时候客服热情，出了问题有时候半天回复信息，爱理不理的样子，这样的结果感动意外，不过价格不贵下次可以考虑,价格,不贵,61,63,收到桌子角都坏了，客服沟通说难免吧，买的时候客服热情，出了问题有时候半天回复信息，爱理不理的样子，这样的结果感动意外，不过,不贵下次可以考虑
82408,1,收到桌子角都坏了，客服沟通说难免吧，买的时候客服热情，出了问题有时候半天回复信息，爱理不理的样子，这样的结果感动意外，不过价格不贵下次可以考虑,考虑,可以,69,71,收到桌子角都坏了，客服沟通说难免吧，买的时候客服热情，出了问题有时候半天回复信息，爱理不理的样子，这样的结果感动意外，不过价格不贵下次可以,
82445,1,东西相对来讲还可以 每一块木板上会有划痕 这一点不是很高兴 架子底部四个角可以调节高低 不会让架子晃动,底部四个角,可以调节高低,32,37,东西相对来讲还可以 每一块木板上会有划痕 这一点不是很高兴 架子,可以调节高低 不会让架子晃动
82475,1,质量是真的差，手工不行的千万别尝试，稍有不慎就会破损。除了桌脚是木头，其他的都是垃圾。面板就是胶水加木屑，背板就是硬纸板。本人不会昧良心要返现说瞎话。,桌脚,木头,29,31,质量是真的差，手工不行的千万别尝试，稍有不慎就会破损。除了,是木头，其他的都是垃圾。面板就是胶水加木屑，背板就是硬纸板。本人不会昧良心要返现说瞎话。
82486,1,买了六层架，只有一块板是好的，其他不是起边、裂痕就是长霉斑，质量差得夸张。联系卖家换货，运费还得自己支付！！！！客服让我收货，他给20块钱优惠！我宁愿20不要，也要给个差评！,只有一块板,好的,6,11,买了六层架，,是好的，其他不是起边、裂痕就是长霉斑，质量差得夸张。联系卖家换货，运费还得自己支付！！！！客服让我收货，他给20块钱优惠！我宁愿20不要，也要给个差评！
82544,1,整体很好，就是有点小瑕疵不讲究的话可以忽略掉，拍上来的痕迹是擦不掉的，，整体颜值不错也挺精致的,颜值,不错,38,40,整体很好，就是有点小瑕疵不讲究的话可以忽略掉，拍上来的痕迹是擦不掉的，，整体,不错也挺精致的
82570,1,垃圾物流，东西送过来，四块板一块网破了，一块变形严重，一块轻微变形，店家态度很好，说给补发，但是我为了看看架子还有没有其他问题，就全给装上了，手装起泡了，就懒得换了。装好了好忽略瑕疵还不错就是有点晃，店家说要装膨胀螺丝，我觉得对于一般人来说都不太方便装，不装也可以用吧，下面东西放重点。,店家态度,很好,34,38,垃圾物流，东西送过来，四块板一块网破了，一块变形严重，一块轻微变形，,很好，说给补发，但是我为了看看架子还有没有其他问题，就全给装上了，手装起泡了，就懒得换了。装好了好忽略瑕疵还不错就是有点晃，店家说要装膨胀螺丝，我觉得对于一般人来说都不太方便装，不装也可以用吧，下面东西放重点。
82572,1,垃圾物流，东西送过来，四块板一块网破了，一块变形严重，一块轻微变形，店家态度很好，说给补发，但是我为了看看架子还有没有其他问题，就全给装上了，手装起泡了，就懒得换了。装好了好忽略瑕疵还不错就是有点晃，店家说要装膨胀螺丝，我觉得对于一般人来说都不太方便装，不装也可以用吧，下面东西放重点。,不装,可以用,127,129,垃圾物流，东西送过来，四块板一块网破了，一块变形严重，一块轻微变形，店家态度很好，说给补发，但是我为了看看架子还有没有其他问题，就全给装上了，手装起泡了，就懒得换了。装好了好忽略瑕疵还不错就是有点晃，店家说要装膨胀螺丝，我觉得对于一般人来说都不太方便装，,也可以用吧，下面东西放重点。
82606,1,款式不错，唯独气味太大，刺鼻刺眼,款式,不错,0,2,,不错，唯独气味太大，刺鼻刺眼
82617,1,外观样子还好，但是用料实在太差，都是很廉价的软木，密度相当差，只要轻轻一碰就会凹痕，气味相当呛人，很不环保,外观&&样子,还好,0,4,,还好，但是用料实在太差，都是很廉价的软木，密度相当差，只要轻轻一碰就会凹痕，气味相当呛人，很不环保
82623,1,结实稳定性：可 外观材质：可 工艺水平：最普通的板，封边还不好，恕我直言，这个封边过于随意了吧，都能划伤人,结实稳定性,可,0,5,,：可 外观材质：可 工艺水平：最普通的板，封边还不好，恕我直言，这个封边过于随意了吧，都能划伤人
82624,1,结实稳定性：可 外观材质：可 工艺水平：最普通的板，封边还不好，恕我直言，这个封边过于随意了吧，都能划伤人,外观&&材质,可,8,12,结实稳定性：可 ,：可 工艺水平：最普通的板，封边还不好，恕我直言，这个封边过于随意了吧，都能划伤人
82629,1,挺好的，安装的很快，可以入手，客服雨泽也很贴心，赞,安装,很快,4,6,挺好的，,的很快，可以入手，客服雨泽也很贴心，赞
82630,1,挺好的，安装的很快，可以入手，客服雨泽也很贴心，赞,入手,可以,12,14,挺好的，安装的很快，可以,，客服雨泽也很贴心，赞
82631,1,挺好的，安装的很快，可以入手，客服雨泽也很贴心，赞,客服,很贴心,15,17,挺好的，安装的很快，可以入手，,雨泽也很贴心，赞
82634,1,安装维护：安装由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有上面的盆子稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：外观设计还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！,安装,由苏宁帮客安装,5,7,安装维护：,由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有上面的盆子稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：外观设计还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！
82639,1,安装维护：安装由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有上面的盆子稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：外观设计还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！,上面的盆子,稍微厚点,94,99,安装维护：安装由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有,稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：外观设计还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！
82646,1,安装维护：安装由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有上面的盆子稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：外观设计还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！,外观&&设计,时尚,196,200,安装维护：安装由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有上面的盆子稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：,还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！
82647,1,安装维护：安装由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有上面的盆子稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：外观设计还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！,外观&&设计,漂亮,196,200,安装维护：安装由苏宁帮客安装，还勉强可以，但是卖家发的配件不全导致只把柜体安好，后期我自行安装费了很大劲！这是个大大的差评！！！ 结构做工：做工一般，钢条很薄，不太靠谱，应该都不耐用，只有上面的盆子稍微厚点，这个东西价格偏贵，如何是实体店我会选择退货！差评！ 材质五金：水龙头质量不好，四分管有点漏水，自己买了换了，面盆底部盖子密封不严实，漏水！水龙头漏发，造成了很多麻烦！差评！ 外观设计：,还算时尚漂亮！ 总体来说，本次购物体验非常差！苏宁客服服务很差，经常找不到人，电话客服直接打不进去，在线客服不正面解决问题，让人反感！
82668,1,1个月才发货，东西不错，值这个价,这个价,值,13,16,1个月才发货，东西不错，值,
82680,1,买来放洗衣机 ，不错，质量很好， 反正什么都好，非常非常好，,质量,很好,11,13,买来放洗衣机 ，不错，,很好， 反正什么都好，非常非常好，
82681,1,买来放洗衣机 ，不错，质量很好， 反正什么都好，非常非常好，,放洗衣机,不错,2,6,买来, ，不错，质量很好， 反正什么都好，非常非常好，
82695,1,外观看不错，与这个价格相符，用了一次，漏气严重，朋友让我退货， 嫌麻烦。再淘个别的，这个当备用吧！请大家谨慎购买！视频也懒得录了，下次补上。,外观,看不错,0,2,,看不错，与这个价格相符，用了一次，漏气严重，朋友让我退货， 嫌麻烦。再淘个别的，这个当备用吧！请大家谨慎购买！视频也懒得录了，下次补上。
82696,1,外观看不错，与这个价格相符，用了一次，漏气严重，朋友让我退货， 嫌麻烦。再淘个别的，这个当备用吧！请大家谨慎购买！视频也懒得录了，下次补上。,与这个价格,相符,6,11,外观看不错，,相符，用了一次，漏气严重，朋友让我退货， 嫌麻烦。再淘个别的，这个当备用吧！请大家谨慎购买！视频也懒得录了，下次补上。
82699,1,质量不错，但还需谨慎购买，没有运费险，有问题了需要自己出运费，不值得，同样的价钱，店里也可以买到，不退，看着不舒服,质量,不错,0,2,,不错，但还需谨慎购买，没有运费险，有问题了需要自己出运费，不值得，同样的价钱，店里也可以买到，不退，看着不舒服
82703,1,质量不错，但还需谨慎购买，没有运费险，有问题了需要自己出运费，不值得，同样的价钱，店里也可以买到，不退，看着不舒服,价钱,同样,38,40,质量不错，但还需谨慎购买，没有运费险，有问题了需要自己出运费，不值得，同样的,，店里也可以买到，不退，看着不舒服
82720,1,设计的非常完美，但鞋子要放外面，不能放柜子里，因为放里面放不下！,设计,非常完美,0,2,,的非常完美，但鞋子要放外面，不能放柜子里，因为放里面放不下！
82781,1,最差的一次购物，大家请看图片实物吧，厚度根本就没有那么厚，这么薄的，真的不值这个价格，而且他这个设计都是直角的，我们家是陷下去的皮床，床底板边缘装不上螺丝，客服叫自己买绳子绑上。想买的亲们注意了，三思三思在买吧！就快递小哥比较好送货上门！,快递小哥,比较好,107,111,最差的一次购物，大家请看图片实物吧，厚度根本就没有那么厚，这么薄的，真的不值这个价格，而且他这个设计都是直角的，我们家是陷下去的皮床，床底板边缘装不上螺丝，客服叫自己买绳子绑上。想买的亲们注意了，三思三思在买吧！就,比较好送货上门！
82782,1,最差的一次购物，大家请看图片实物吧，厚度根本就没有那么厚，这么薄的，真的不值这个价格，而且他这个设计都是直角的，我们家是陷下去的皮床，床底板边缘装不上螺丝，客服叫自己买绳子绑上。想买的亲们注意了，三思三思在买吧！就快递小哥比较好送货上门！,快递小哥,送货上门,107,111,最差的一次购物，大家请看图片实物吧，厚度根本就没有那么厚，这么薄的，真的不值这个价格，而且他这个设计都是直角的，我们家是陷下去的皮床，床底板边缘装不上螺丝，客服叫自己买绳子绑上。想买的亲们注意了，三思三思在买吧！就,比较好送货上门！
82787,1,桌子不结实，按压会晃，安装时拧螺丝桌子板就裂了，店家说安装不规范造成的，总共就拧几个螺丝不知道怎么才算规范，后来店家补发板子，过程非常纠结，本来想给差评，店家强烈要求，勉强给个中评吧,板子,补发,60,62,桌子不结实，按压会晃，安装时拧螺丝桌子板就裂了，店家说安装不规范造成的，总共就拧几个螺丝不知道怎么才算规范，后来店家补发,，过程非常纠结，本来想给差评，店家强烈要求，勉强给个中评吧
82811,1,打开就少一个是怎么回事？买的45个，来了44个，我可看过了包装袋里没掉落的 。 价格还是蛮便宜的，少一个就少一个吧。,价格,蛮便宜,40,42,打开就少一个是怎么回事？买的45个，来了44个，我可看过了包装袋里没掉落的 。 ,还是蛮便宜的，少一个就少一个吧。
82817,1,质量还可以，但是这个抽屉的门太差了，打开了就关不上，之前买过别人家的，没这样，觉得还是做工问题吧，慎重购买！,质量,还可以,0,2,,还可以，但是这个抽屉的门太差了，打开了就关不上，之前买过别人家的，没这样，觉得还是做工问题吧，慎重购买！
82824,1,东西可以，就是售后不好，买的护栏快递到了少了螺丝和螺帽，公司也不给补发还是我自己又去五金店买的，，安装后看着也不是很结实，当小孩子是可以，大点的孩子就是不行了。,当小孩子,可以,61,65,东西可以，就是售后不好，买的护栏快递到了少了螺丝和螺帽，公司也不给补发还是我自己又去五金店买的，，安装后看着也不是很结实，,是可以，大点的孩子就是不行了。
82838,1,货物轻微损坏，桌面有小块掉漆，自己拼装起来还算容易，整体不太完美，做工也不是很精细，家里人都以为我带了个二手货回来一样,拼装,容易,17,19,货物轻微损坏，桌面有小块掉漆，自己,起来还算容易，整体不太完美，做工也不是很精细，家里人都以为我带了个二手货回来一样
82840,1,物流挺好，一直没有时间拆箱安装。打开后发现与我以前买的其他家置物架品质相差比较大。支撑架比较细，焊接口容易划伤手，可能是为了省料。考虑到质量安全性，我把重的微波炉放下层，重量相对轻一点的放上层。希望不要出现事故,物流,挺好,0,2,,挺好，一直没有时间拆箱安装。打开后发现与我以前买的其他家置物架品质相差比较大。支撑架比较细，焊接口容易划伤手，可能是为了省料。考虑到质量安全性，我把重的微波炉放下层，重量相对轻一点的放上层。希望不要出现事故
82874,1,u型的，休闲的还行，做其他方面用不太合适,休闲,还行,4,6,u型的，,的还行，做其他方面用不太合适
82876,1,第三次购买了，前两次都非常满意，只是这第三次发了个坏的给我，而且掉漆严重，经过协商退6块给我，因为换货太麻烦，但是心里还是不舒服，毕竟谁想买个烂的,购买,第三次,3,5,第三次,了，前两次都非常满意，只是这第三次发了个坏的给我，而且掉漆严重，经过协商退6块给我，因为换货太麻烦，但是心里还是不舒服，毕竟谁想买个烂的
82877,1,第三次购买了，前两次都非常满意，只是这第三次发了个坏的给我，而且掉漆严重，经过协商退6块给我，因为换货太麻烦，但是心里还是不舒服，毕竟谁想买个烂的,前两次,非常满意,7,10,第三次购买了，,都非常满意，只是这第三次发了个坏的给我，而且掉漆严重，经过协商退6块给我，因为换货太麻烦，但是心里还是不舒服，毕竟谁想买个烂的
82962,1,发过来都长毛了、框是竹木得但板是密度板的、这也太坑了、要早说板是密度板的我根本不会买、,框,竹木,8,9,发过来都长毛了、,是竹木得但板是密度板的、这也太坑了、要早说板是密度板的我根本不会买、
82964,1,外观材质：桌板是复合材料，这个合情合理，但是居然左腿都是最便宜的木头撮个棍子，然后包的塑料贴纸。。。这实木腿有点文字游戏了。 结实稳定性：稳定性很一般，非常容易晃动  直观感受：外观很廉价，140不贵但还是觉得买亏了，也懒得退了 工艺水平：只能说能用,桌板,是复合材料,5,7,外观材质：,是复合材料，这个合情合理，但是居然左腿都是最便宜的木头撮个棍子，然后包的塑料贴纸。。。这实木腿有点文字游戏了。 结实稳定性：稳定性很一般，非常容易晃动  直观感受：外观很廉价，140不贵但还是觉得买亏了，也懒得退了 工艺水平：只能说能用
82989,1,质量不错，外观跟图片一样，没有色差，唯一最大的缺点就是，不脱裤子根本坐不上去，穿开裆裤又不卫生，说白了，有点不太实用,质量,不错,0,2,,不错，外观跟图片一样，没有色差，唯一最大的缺点就是，不脱裤子根本坐不上去，穿开裆裤又不卫生，说白了，有点不太实用
82990,1,质量不错，外观跟图片一样，没有色差，唯一最大的缺点就是，不脱裤子根本坐不上去，穿开裆裤又不卫生，说白了，有点不太实用,外观,跟图片一样,5,7,质量不错，,跟图片一样，没有色差，唯一最大的缺点就是，不脱裤子根本坐不上去，穿开裆裤又不卫生，说白了，有点不太实用
82991,1,质量不错，外观跟图片一样，没有色差，唯一最大的缺点就是，不脱裤子根本坐不上去，穿开裆裤又不卫生，说白了，有点不太实用,色差,没有,15,17,质量不错，外观跟图片一样，没有,，唯一最大的缺点就是，不脱裤子根本坐不上去，穿开裆裤又不卫生，说白了，有点不太实用
83022,1,床质量还不错，但是＋50元钱送的凳子质量太差了，和客服给我说的质量，图片都不一样，,质量,还不错,1,3,床,还不错，但是＋50元钱送的凳子质量太差了，和客服给我说的质量，图片都不一样，
83043,1,网页上的图片效果与实际差异较大，其误导作用很明显。表面5毫米厚的玻璃是普通玻璃，易碎是肯定的。同时包装箱内缺少一套应附带的安装附件而无法安装，虽然客服积极补发了，但延迟的安装给客户带来损失，此次网购是最窝囊的一次，没有办法退货而无奈。,客服,积极补发,73,75,网页上的图片效果与实际差异较大，其误导作用很明显。表面5毫米厚的玻璃是普通玻璃，易碎是肯定的。同时包装箱内缺少一套应附带的安装附件而无法安装，虽然,积极补发了，但延迟的安装给客户带来损失，此次网购是最窝囊的一次，没有办法退货而无奈。
83047,1,东西非常好，导流管水上的贼六,导流管,水上的贼六,6,9,东西非常好，,水上的贼六
83106,1,第一收到货的时候觉得很实用，但是唯一的缺点就是2根立柱杆变形，卖家给重新补发。安装起来不小心被娃娃坐在上面，导致第三层变形。后面自己又买一层，反复两次补发收到货都出现严重变形。跟卖家谈了补发了20元的运费。但这不是钱的问题，卖家不承认是质量上的问题，感觉就是偷工减料的产品。物有所值！卖家还说是快递小哥太暴力了。,买一层,又,67,70,第一收到货的时候觉得很实用，但是唯一的缺点就是2根立柱杆变形，卖家给重新补发。安装起来不小心被娃娃坐在上面，导致第三层变形。后面自己又,，反复两次补发收到货都出现严重变形。跟卖家谈了补发了20元的运费。但这不是钱的问题，卖家不承认是质量上的问题，感觉就是偷工减料的产品。物有所值！卖家还说是快递小哥太暴力了。
83118,1,外观材质：送来的时候包装非常严实，边角扎条都有对应的纸箱板加厚，金属和木板的用料都非常扎实，木板牢固不脆，加分项。 作为小窝改造计划中购买的多个组装家具中最贵的一个，金属架实诚，木板坚实边角处理得当，装好后总体感官也非常不错，运输过程中保护也是做的最到位的一件家具。 但是我不得不打中评，主要有两点，第一，底座有一个脚位内侧有一块金属片翘起，导致最终有一个底座无法完全安装到底，比其他三个脚要高，所以不得不经其他三个脚位螺丝旋松以保证架体平衡；第二，安装主要采取自攻螺丝钻入木板搭到固定效果，但是木板本身未开孔，需要用户自己大力将自攻螺丝钻破木板形成固定，但木板本身质量很坚固，也没有配备打孔道具，一方面极大地提升了装配难度，成年男性装好也得费不少劲，不建议女生独自安装，另一方面破坏了木板本身的一体式结构，影响寿命，且螺丝打滑后再也无法旋上，没装好的话根本没法修改。 我想这种组装家具，考虑安装难度应该是很重要的一种用户体验，打个孔应该不费太高的成本，更何况这个家具太同类竞品中价格不算太低吧？,包装,非常严实,10,12,外观材质：送来的时候,非常严实，边角扎条都有对应的纸箱板加厚，金属和木板的用料都非常扎实，木板牢固不脆，加分项。 作为小窝改造计划中购买的多个组装家具中最贵的一个，金属架实诚，木板坚实边角处理得当，装好后总体感官也非常不错，运输过程中保护也是做的最到位的一件家具。 但是我不得不打中评，主要有两点，第一，底座有一个脚位内侧有一块金属片翘起，导致最终有一个底座无法完全安装到底，比其他三个脚要高，所以不得不经其他三个脚位螺丝旋松以保证架体平衡；第二，安装主要采取自攻螺丝钻入木板搭到固定效果，但是木板本身未开孔，需要用户自己大力将自攻螺丝钻破木板形成固定，但木板本身质量很坚固，也没有配备打孔道具，一方面极大地提升了装配难度，成年男性装好也得费不少劲，不建议女生独自安装，另一方面破坏了木板本身的一体式结构，影响寿命，且螺丝打滑后再也无法旋上，没装好的话根本没法修改。 我想这种组装家具，考虑安装难度应该是很重要的一种用户体验，打个孔应该不费太高的成本，更何况这个家具太同类竞品中价格不算太低吧？
83119,1,外观材质：送来的时候包装非常严实，边角扎条都有对应的纸箱板加厚，金属和木板的用料都非常扎实，木板牢固不脆，加分项。 作为小窝改造计划中购买的多个组装家具中最贵的一个，金属架实诚，木板坚实边角处理得当，装好后总体感官也非常不错，运输过程中保护也是做的最到位的一件家具。 但是我不得不打中评，主要有两点，第一，底座有一个脚位内侧有一块金属片翘起，导致最终有一个底座无法完全安装到底，比其他三个脚要高，所以不得不经其他三个脚位螺丝旋松以保证架体平衡；第二，安装主要采取自攻螺丝钻入木板搭到固定效果，但是木板本身未开孔，需要用户自己大力将自攻螺丝钻破木板形成固定，但木板本身质量很坚固，也没有配备打孔道具，一方面极大地提升了装配难度，成年男性装好也得费不少劲，不建议女生独自安装，另一方面破坏了木板本身的一体式结构，影响寿命，且螺丝打滑后再也无法旋上，没装好的话根本没法修改。 我想这种组装家具，考虑安装难度应该是很重要的一种用户体验，打个孔应该不费太高的成本，更何况这个家具太同类竞品中价格不算太低吧？,边角&&扎条,有对应的纸箱板加厚,17,21,外观材质：送来的时候包装非常严实，,都有对应的纸箱板加厚，金属和木板的用料都非常扎实，木板牢固不脆，加分项。 作为小窝改造计划中购买的多个组装家具中最贵的一个，金属架实诚，木板坚实边角处理得当，装好后总体感官也非常不错，运输过程中保护也是做的最到位的一件家具。 但是我不得不打中评，主要有两点，第一，底座有一个脚位内侧有一块金属片翘起，导致最终有一个底座无法完全安装到底，比其他三个脚要高，所以不得不经其他三个脚位螺丝旋松以保证架体平衡；第二，安装主要采取自攻螺丝钻入木板搭到固定效果，但是木板本身未开孔，需要用户自己大力将自攻螺丝钻破木板形成固定，但木板本身质量很坚固，也没有配备打孔道具，一方面极大地提升了装配难度，成年男性装好也得费不少劲，不建议女生独自安装，另一方面破坏了木板本身的一体式结构，影响寿命，且螺丝打滑后再也无法旋上，没装好的话根本没法修改。 我想这种组装家具，考虑安装难度应该是很重要的一种用户体验，打个孔应该不费太高的成本，更何况这个家具太同类竞品中价格不算太低吧？
